maneuver_id,canonical_race_id,source_location,team,boat,maneuver_type,center_time,classification_confidence,baseline_confidence,loss_confidence,demo_triage_score,relative_speed_loss_area,abs_relative_vmg_loss_area,time_below_fleet_speed,time_below_fleet_vmg,recovery_time_to_90,recovery_time_to_95,data_gap_near_center,vmg_sign_mismatch_flag,unrecovered_flag,strict_demo_candidate,review_tier,recommended_use,final_card_available,final_card_path
135,Halifax_Race_1,Halifax,FRA,FRA,low_confidence_turn,2026-05-09 17:11:05+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
136,Halifax_Race_1,Halifax,FRA,FRA,low_confidence_turn,2026-05-09 17:11:33+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
137,Halifax_Race_1,Halifax,FRA,FRA,low_confidence_turn,2026-05-09 17:12:34+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
138,Halifax_Race_1,Halifax,FRA,FRA,low_confidence_turn,2026-05-09 17:13:25+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
139,Halifax_Race_1,Halifax,FRA,FRA,low_confidence_turn,2026-05-09 17:14:28+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
140,Halifax_Race_1,Halifax,FRA,FRA,low_confidence_turn,2026-05-09 17:15:38+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
141,Halifax_Race_1,Halifax,FRA,FRA,low_confidence_turn,2026-05-09 17:16:48+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
142,Halifax_Race_1,Halifax,FRA,FRA,low_confidence_turn,2026-05-09 17:17:33+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
143,Halifax_Race_1,Halifax,FRA,FRA,low_confidence_turn,2026-05-09 17:18:15+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
144,Halifax_Race_1,Halifax,GBR,GBR,tack,2024-06-01 19:07:24+00:00,1.0,high,high,0.7919666666666666,478.0552508926394,342.98204320454386,26.0,25.0,0.0,,False,False,False,True,high_review_priority,candidate_review,False,
145,Halifax_Race_1,Halifax,GBR,GBR,gybe,2024-06-01 19:08:39+00:00,1.0,high,high,0.8988000000000002,373.4519193649294,400.2399978663177,41.0,6.0,28.0,,False,False,False,True,high_review_priority,candidate_review,False,
146,Halifax_Race_1,Halifax,GBR,GBR,gybe,2024-06-01 19:09:40+00:00,1.0,high,high,0.22866666666666666,2.932297668457025,91.9014743562212,3.0,26.0,0.0,10.0,False,False,False,True,medium_review_priority,backup_review,False,
147,Halifax_Race_1,Halifax,GBR,GBR,tack,2024-06-01 19:10:23+00:00,1.0,high,high,0.31,0.0,231.8456699058666,0.0,25.0,16.0,,False,False,False,True,medium_review_priority,backup_review,False,
148,Halifax_Race_1,Halifax,GBR,GBR,tack,2024-06-01 19:11:12+00:00,1.0,high,high,0.30080000000000007,14.443357658386262,82.18557367245367,6.0,12.0,10.0,12.0,False,False,False,True,medium_review_priority,backup_review,False,
149,Halifax_Race_1,Halifax,GBR,GBR,tack,2024-06-01 19:11:53+00:00,1.0,high,high,0.24593333333333334,0.0,148.85900441965816,0.0,23.0,13.0,16.0,False,False,False,True,medium_review_priority,backup_review,False,
150,Halifax_Race_1,Halifax,GBR,GBR,tack,2024-06-01 19:12:27+00:00,1.0,high,high,0.15733333333333333,0.0,17.791785848088303,0.0,2.0,,,False,False,True,True,medium_review_priority,backup_review,False,
151,Halifax_Race_1,Halifax,GBR,GBR,gybe,2024-06-01 19:14:12+00:00,1.0,high,high,0.05073333333333334,0.0,0.0,0.0,41.0,7.0,9.0,False,False,False,True,medium_review_priority,backup_review,False,
152,Halifax_Race_1,Halifax,GBR,GBR,gybe,2024-06-01 19:14:58+00:00,1.0,high,high,,59.35512496948245,,11.0,19.0,0.0,0.0,False,False,False,False,low_review_priority,archive_only,False,
153,Halifax_Race_1,Halifax,GBR,GBR,tack,2024-06-01 19:15:27+00:00,1.0,high,high,0.30773333333333336,13.339636344909671,100.5163843012053,7.0,13.0,8.0,9.0,False,False,False,True,medium_review_priority,backup_review,False,
154,Halifax_Race_1,Halifax,GBR,GBR,tack,2024-06-01 19:16:03+00:00,1.0,high,high,0.4867,31.21048107147231,175.28321780647025,22.0,26.0,16.0,26.0,False,False,False,True,medium_review_priority,backup_review,False,
155,Halifax_Race_1,Halifax,GBR,GBR,tack,2024-06-01 19:16:44+00:00,1.0,high,high,0.132,0.0,49.9330433334276,0.0,8.0,9.0,10.0,False,False,False,True,medium_review_priority,backup_review,False,
156,Halifax_Race_1,Halifax,GBR,GBR,low_confidence_turn,2024-06-01 19:19:10+00:00,0.5,high,low,,261.24709044456466,,13.0,38.0,,,False,False,False,False,exclude_from_demo,exclude,False,
157,Halifax_Race_1,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 17:08:25+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
158,Halifax_Race_1,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 17:09:59+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
159,Halifax_Race_1,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 17:10:40+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
160,Halifax_Race_1,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 17:11:07+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
161,Halifax_Race_1,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 17:11:57+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
162,Halifax_Race_1,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 17:13:02+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
163,Halifax_Race_1,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 17:14:05+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
164,Halifax_Race_1,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 17:14:46+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
165,Halifax_Race_1,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 17:15:07+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
166,Halifax_Race_1,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 17:15:24+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
167,Halifax_Race_1,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 17:16:31+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
168,Halifax_Race_1,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 17:17:51+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
169,Halifax_Race_1,Halifax,GBR,GBR,low_confidence_turn,2026-05-09 17:18:30+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
170,Halifax_Race_1,Halifax,GBR,GBR,mark_rounding,2024-06-01 19:12:26+00:00,,low,low,,0.0,,0.0,0.0,,,False,False,False,False,exclude_from_demo,exclude,False,
171,Halifax_Race_1,Halifax,GER,GER,gybe,2024-06-01 19:08:54+00:00,1.0,high,high,0.7355666666666667,173.71549736022962,273.297568601361,29.0,21.0,17.0,18.0,False,False,False,True,high_review_priority,candidate_review,False,
172,Halifax_Race_1,Halifax,GER,GER,low_confidence_turn,2024-06-01 19:09:52+00:00,0.5,high,low,,36.58649193763735,,8.0,15.0,,,False,False,False,False,exclude_from_demo,exclude,False,
173,Halifax_Race_1,Halifax,GER,GER,tack,2024-06-01 19:10:18+00:00,1.0,high,high,0.7962333333333335,270.2474615764618,247.92373497584776,29.0,26.0,,,False,False,True,True,high_review_priority,candidate_review,False,
174,Halifax_Race_1,Halifax,GER,GER,tack,2024-06-01 19:12:24+00:00,1.0,high,high,0.16483333333333333,1.587322540283175,26.095459758447042,5.0,7.0,8.0,12.0,False,False,False,True,medium_review_priority,backup_review,False,
175,Halifax_Race_1,Halifax,GER,GER,gybe,2024-06-01 19:14:22+00:00,1.0,high,high,0.09573333333333334,0.0,0.0,0.0,41.0,18.0,22.0,False,False,False,True,medium_review_priority,backup_review,False,
176,Halifax_Race_1,Halifax,GER,GER,gybe,2024-06-01 19:15:13+00:00,1.0,high,high,0.6271333333333334,89.53475784301767,259.72028715775434,13.0,11.0,,,False,False,True,True,medium_review_priority,backup_review,False,
177,Halifax_Race_1,Halifax,GER,GER,tack,2024-06-01 19:16:30+00:00,1.0,high,high,0.29136666666666666,10.597040061950707,92.36524177215566,10.0,11.0,5.0,24.0,False,False,False,True,medium_review_priority,backup_review,False,
178,Halifax_Race_1,Halifax,GER,GER,tack,2024-06-01 19:17:16+00:00,1.0,high,high,0.32993333333333336,3.4094724655151225,109.08305795724031,7.0,8.0,26.0,27.0,False,False,False,True,medium_review_priority,backup_review,False,
179,Halifax_Race_1,Halifax,GER,GER,tack,2024-06-01 19:17:53+00:00,1.0,high,high,,0.0,,0.0,23.0,15.0,15.0,False,False,False,False,low_review_priority,archive_only,False,
180,Halifax_Race_1,Halifax,GER,GER,gybe,2024-06-01 19:18:28+00:00,1.0,high,high,0.10333333333333335,0.16189109802244417,4.507783295126533,2.0,40.0,8.0,9.0,False,False,False,True,medium_review_priority,backup_review,False,
181,Halifax_Race_1,Halifax,GER,GER,low_confidence_turn,2026-05-09 17:03:31+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
182,Halifax_Race_1,Halifax,GER,GER,low_confidence_turn,2026-05-09 17:04:47+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
183,Halifax_Race_1,Halifax,GER,GER,low_confidence_turn,2026-05-09 17:08:24+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
184,Halifax_Race_1,Halifax,GER,GER,low_confidence_turn,2026-05-09 17:09:58+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
185,Halifax_Race_1,Halifax,GER,GER,low_confidence_turn,2026-05-09 17:10:37+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
186,Halifax_Race_1,Halifax,GER,GER,low_confidence_turn,2026-05-09 17:11:16+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
187,Halifax_Race_1,Halifax,GER,GER,low_confidence_turn,2026-05-09 17:12:29+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
188,Halifax_Race_1,Halifax,GER,GER,low_confidence_turn,2026-05-09 17:13:39+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
189,Halifax_Race_1,Halifax,GER,GER,low_confidence_turn,2026-05-09 17:14:32+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
190,Halifax_Race_1,Halifax,GER,GER,low_confidence_turn,2026-05-09 17:15:31+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
191,Halifax_Race_1,Halifax,GER,GER,low_confidence_turn,2026-05-09 17:16:23+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
192,Halifax_Race_1,Halifax,GER,GER,low_confidence_turn,2026-05-09 17:17:25+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
193,Halifax_Race_1,Halifax,GER,GER,mark_rounding,2026-05-09 17:17:26+00:00,,low,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
194,Bermuda_Race_1,Bermuda,ITA,ITA,tack,2026-05-09 17:03:34+00:00,1.0,high,high,0.7262333333333334,524.1425374031066,72.65727991104127,27.0,9.0,,,False,False,True,True,high_review_priority,candidate_review,False,
195,Bermuda_Race_1,Bermuda,ITA,ITA,tack,2026-05-09 17:08:14+00:00,1.0,high,high,0.8330333333333333,513.6259743690491,219.37370237946507,27.0,17.0,,,False,False,True,True,high_review_priority,candidate_review,False,
196,Bermuda_Race_1,Bermuda,ITA,ITA,gybe,2026-05-09 17:09:58+00:00,0.7,medium,medium,0.5839666666666667,69.5281335067748,281.10507608413695,32.0,12.0,0.0,10.0,False,False,False,True,medium_review_priority,backup_review,False,
197,Bermuda_Race_1,Bermuda,ITA,ITA,low_confidence_turn,2026-05-09 17:10:44+00:00,0.5,low,low,,144.5896183776856,,17.0,28.0,0.0,,False,False,False,False,exclude_from_demo,exclude,False,
198,Bermuda_Race_1,Bermuda,ITA,ITA,low_confidence_turn,2026-05-09 17:10:58+00:00,0.5,low,low,,206.7086715888979,,29.0,16.0,,,False,False,False,False,exclude_from_demo,exclude,False,
199,Bermuda_Race_1,Bermuda,ITA,ITA,tack,2026-05-09 17:11:18+00:00,1.0,high,high,0.23646666666666666,23.197680759429986,12.688260383605918,16.0,7.0,0.0,10.0,False,False,False,True,medium_review_priority,backup_review,False,
200,Bermuda_Race_1,Bermuda,ITA,ITA,tack,2026-05-09 17:12:34+00:00,1.0,high,high,0.15333333333333332,5.934618244171091,3.94712505340571,6.0,2.0,7.0,9.0,False,False,False,True,medium_review_priority,backup_review,False,
201,Bermuda_Race_1,Bermuda,ITA,ITA,tack,2026-05-09 17:13:15+00:00,1.0,high,high,0.13019999999999998,0.0,22.00092098236086,0.0,13.0,15.0,18.0,False,False,False,True,medium_review_priority,backup_review,False,
202,Bermuda_Race_1,Bermuda,ITA,ITA,gybe,2026-05-09 17:13:57+00:00,1.0,medium,medium,0.2628666666666667,0.33977622985837996,90.23383987426755,1.0,29.0,25.0,,False,False,False,True,medium_review_priority,backup_review,False,
203,Bermuda_Race_1,Bermuda,ITA,ITA,low_confidence_turn,2026-05-09 17:14:49+00:00,0.5,low,low,,147.05106639862066,,19.0,17.0,0.0,0.0,False,False,False,False,exclude_from_demo,exclude,False,
204,Bermuda_Race_1,Bermuda,ITA,ITA,tack,2026-05-09 17:15:11+00:00,1.0,high,high,0.11873333333333333,1.0861511421203787,0.0,2.0,0.0,11.0,12.0,False,False,False,True,medium_review_priority,backup_review,False,
205,Bermuda_Race_1,Bermuda,ITA,ITA,tack,2026-05-09 17:16:14+00:00,1.0,high,high,0.08513333333333334,0.0,2.676005516052239,0.0,1.0,12.0,15.0,False,False,False,True,medium_review_priority,backup_review,False,
206,Bermuda_Race_1,Bermuda,ITA,ITA,tack,2026-05-09 17:16:54+00:00,1.0,high,high,0.5583666666666667,195.0286680793763,44.37124626159662,20.0,15.0,23.0,24.0,False,False,False,True,medium_review_priority,backup_review,False,
207,Bermuda_Race_1,Bermuda,ITA,ITA,gybe,2026-05-09 17:17:38+00:00,1.0,medium,medium,0.5307,73.01044040679925,205.4487829971311,17.0,13.0,10.0,11.0,False,False,False,True,medium_review_priority,backup_review,False,
208,Bermuda_Race_1,Bermuda,ITA,ITA,low_confidence_turn,2026-05-09 17:18:27+00:00,0.5,low,low,,200.3032356262208,,22.0,30.0,,,False,False,False,False,exclude_from_demo,exclude,False,
209,Bermuda_Race_1,Bermuda,ITA,ITA,low_confidence_turn,2026-05-09 17:18:38+00:00,0.5,low,low,,360.2515721511842,,40.0,21.0,,,False,False,False,False,exclude_from_demo,exclude,False,
210,Halifax_Race_1,Halifax,NZL,NZL,gybe,2024-06-01 19:08:46+00:00,1.0,high,high,0.9285333333333333,477.6281735229495,438.55071342055584,39.0,7.0,,,False,False,True,True,high_review_priority,candidate_review,False,
211,Halifax_Race_1,Halifax,NZL,NZL,tack,2024-06-01 19:10:43+00:00,1.0,high,high,0.8610333333333333,316.6385716152192,510.2664482614842,27.0,34.0,,,False,True,True,True,exclude_from_demo,exclude,False,
212,Halifax_Race_1,Halifax,NZL,NZL,tack,2024-06-01 19:13:29+00:00,1.0,high,high,0.34623333333333334,44.01396014213565,14.650014487438716,22.0,5.0,13.0,15.0,False,False,False,True,medium_review_priority,backup_review,False,
213,Halifax_Race_1,Halifax,NZL,NZL,tack,2024-06-01 19:14:27+00:00,1.0,high,high,0.3819,7.512512884140044,194.34403216227935,5.0,25.0,15.0,17.0,False,False,False,True,medium_review_priority,backup_review,False,
214,Halifax_Race_1,Halifax,NZL,NZL,tack,2024-06-01 19:15:02+00:00,1.0,high,high,,35.14103934288028,,10.0,41.0,0.0,19.0,False,False,False,False,low_review_priority,archive_only,False,
215,Halifax_Race_1,Halifax,NZL,NZL,gybe,2024-06-01 19:16:22+00:00,1.0,high,high,0.2741333333333334,0.0,156.88928624830373,0.0,21.0,21.0,,False,False,False,True,medium_review_priority,backup_review,False,
216,Halifax_Race_1,Halifax,NZL,NZL,tack,2024-06-01 19:17:09+00:00,1.0,high,high,0.5758000000000001,119.47908665657035,91.35563361479362,31.0,16.0,16.0,,False,False,False,True,medium_review_priority,backup_review,False,
217,Halifax_Race_1,Halifax,SUI,SUI,gybe,2024-06-01 19:08:38+00:00,1.0,high,high,0.9369333333333333,502.6492269802095,391.1985394633164,41.0,2.0,,,False,False,True,True,high_review_priority,candidate_review,False,
218,Halifax_Race_1,Halifax,SUI,SUI,gybe,2024-06-01 19:09:42+00:00,1.0,high,high,0.48996666666666666,57.51366786003118,162.60213854358315,27.0,11.0,0.0,0.0,False,False,False,True,medium_review_priority,backup_review,False,
219,Halifax_Race_1,Halifax,SUI,SUI,low_confidence_turn,2024-06-01 19:10:28+00:00,0.5,high,low,,86.86750877380356,,13.0,8.0,0.0,0.0,False,False,False,False,exclude_from_demo,exclude,False,
220,Halifax_Race_1,Halifax,SUI,SUI,tack,2024-06-01 19:10:52+00:00,1.0,high,high,0.8350000000000001,223.42778391838058,427.2369306165145,40.0,34.0,22.0,24.0,False,False,False,True,high_review_priority,candidate_review,False,
221,Halifax_Race_1,Halifax,SUI,SUI,tack,2024-06-01 19:12:01+00:00,1.0,high,high,0.32476666666666665,44.26810226440434,33.11622141446526,19.0,10.0,0.0,,False,False,False,True,medium_review_priority,backup_review,False,
222,Halifax_Race_1,Halifax,SUI,SUI,gybe,2024-06-01 19:15:28+00:00,1.0,high,high,0.4244666666666667,165.30038695335386,15.060535337864625,16.0,38.0,0.0,,False,False,False,True,medium_review_priority,backup_review,False,
223,Halifax_Race_1,Halifax,SUI,SUI,low_confidence_turn,2024-06-01 19:16:03+00:00,0.5,high,low,,400.49902650833116,,36.0,9.0,,,False,False,False,False,exclude_from_demo,exclude,False,
224,Halifax_Race_1,Halifax,SUI,SUI,tack,2024-06-01 19:17:22+00:00,1.0,high,high,0.19840000000000002,5.404984703063931,1.304849179211363,6.0,1.0,22.0,,False,False,False,True,medium_review_priority,backup_review,False,
225,Halifax_Race_1,Halifax,SUI,SUI,low_confidence_turn,2026-05-09 17:08:23+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
226,Halifax_Race_1,Halifax,SUI,SUI,low_confidence_turn,2026-05-09 17:10:46+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
227,Halifax_Race_1,Halifax,SUI,SUI,low_confidence_turn,2026-05-09 17:11:08+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
228,Halifax_Race_1,Halifax,SUI,SUI,low_confidence_turn,2026-05-09 17:11:29+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
229,Halifax_Race_1,Halifax,SUI,SUI,low_confidence_turn,2026-05-09 17:12:32+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
230,Halifax_Race_1,Halifax,SUI,SUI,low_confidence_turn,2026-05-09 17:13:26+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
231,Halifax_Race_1,Halifax,SUI,SUI,low_confidence_turn,2026-05-09 17:14:15+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
232,Halifax_Race_1,Halifax,SUI,SUI,low_confidence_turn,2026-05-09 17:14:59+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
233,Halifax_Race_1,Halifax,SUI,SUI,low_confidence_turn,2026-05-09 17:15:24+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
234,Halifax_Race_1,Halifax,SUI,SUI,low_confidence_turn,2026-05-09 17:15:37+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
235,Halifax_Race_1,Halifax,SUI,SUI,low_confidence_turn,2026-05-09 17:16:43+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
236,Halifax_Race_1,Halifax,SUI,SUI,low_confidence_turn,2026-05-09 17:17:31+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
237,Halifax_Race_1,Halifax,SUI,SUI,low_confidence_turn,2026-05-09 17:18:24+00:00,0.5,high,low,,,,,,,,True,False,False,False,exclude_from_demo,exclude,False,
238,Halifax_Race_1,Halifax,USA,USA,gybe,2024-06-01 19:09:25+00:00,1.0,high,high,0.9745333333333334,645.3637881088257,647.47590790092,41.0,1.0,,,False,False,True,True,high_review_priority,candidate_review,False,
239,Halifax_Race_1,Halifax,USA,USA,gybe,2024-06-01 19:10:29+00:00,1.0,high,high,0.7608666666666667,219.79080104827867,203.6028371594894,41.0,11.0,17.0,21.0,False,False,False,True,high_review_priority,candidate_review,False,
240,Halifax_Race_1,Halifax,USA,USA,tack,2024-06-01 19:11:02+00:00,1.0,high,high,0.9287333333333333,426.52279644012435,526.4374736135647,41.0,40.0,26.0,27.0,False,False,False,True,high_review_priority,candidate_review,False,
241,Halifax_Race_1,Halifax,USA,USA,tack,2024-06-01 19:12:03+00:00,1.0,high,high,0.5568333333333333,100.98592964172353,71.627100033901,38.0,15.0,20.0,25.0,False,False,False,True,medium_review_priority,backup_review,False,
242,Halifax_Race_1,Halifax,USA,USA,gybe,2024-06-01 19:15:05+00:00,1.0,high,high,0.9467333333333333,547.616152610779,422.3293932007225,41.0,3.0,,,False,False,True,True,high_review_priority,candidate_review,False,
